,movieId,title,userId
691,947,My Man Godfrey (1936),474
692,947,My Man Godfrey (1936),474
693,948,Giant (1956),474
694,950,"Thin Man, The (1934)",474
695,951,His Girl Friday (1940),474
696,952,Around the World in 80 Days (1956),474
697,953,It's a Wonderful Life (1946),474
698,954,Mr. Smith Goes to Washington (1939),474
699,955,Bringing Up Baby (1938),474
700,955,Bringing Up Baby (1938),474
701,956,Penny Serenade (1941),474
702,965,"39 Steps, The (1935)",474
703,968,Night of the Living Dead (1968),474
704,969,"African Queen, The (1951)",474
705,970,Beat the Devil (1953),474
706,971,Cat on a Hot Tin Roof (1958),474
707,973,Meet John Doe (1941),474
708,976,"Farewell to Arms, A (1932)",474
709,986,Fly Away Home (1996),474
710,991,Michael Collins (1996),474
711,994,Big Night (1996),474
712,1006,"Chamber, The (1996)",474
713,1006,"Chamber, The (1996)",474
714,1010,"Love Bug, The (1969)",474
715,1010,"Love Bug, The (1969)",474
716,1013,"Parent Trap, The (1961)",474
717,1022,Cinderella (1950),474
718,1025,"Sword in the Stone, The (1963)",474
719,1025,"Sword in the Stone, The (1963)",474
720,1028,Mary Poppins (1964),474
721,1028,Mary Poppins (1964),474
722,1029,Dumbo (1941),474
723,1030,Pete's Dragon (1977),474
724,1032,Alice in Wonderland (1951),474
725,1033,"Fox and the Hound, The (1981)",474
726,1035,"Sound of Music, The (1965)",474
727,1041,Secrets & Lies (1996),474
728,1042,That Thing You Do! (1996),474
729,1059,William Shakespeare's Romeo + Juliet (1996),357
730,1059,William Shakespeare's Romeo + Juliet (1996),357
731,1059,William Shakespeare's Romeo + Juliet (1996),357
732,1059,William Shakespeare's Romeo + Juliet (1996),357
733,1059,William Shakespeare's Romeo + Juliet (1996),474
734,1066,Shall We Dance (1937),474
735,1068,Crossfire (1947),474
736,1076,"Innocents, The (1961)",474
737,1079,"Fish Called Wanda, A (1988)",474
738,1080,Monty Python's Life of Brian (1979),474
739,1080,Monty Python's Life of Brian (1979),474
740,1080,Monty Python's Life of Brian (1979),474
741,1081,Victor/Victoria (1982),474
742,1082,"Candidate, The (1972)",474
743,1084,Bonnie and Clyde (1967),474
744,1084,Bonnie and Clyde (1967),474
745,1088,Dirty Dancing (1987),474
746,1088,Dirty Dancing (1987),474
747,1089,Reservoir Dogs (1992),424
748,1089,Reservoir Dogs (1992),424
749,1089,Reservoir Dogs (1992),424
750,1089,Reservoir Dogs (1992),424
751,1089,Reservoir Dogs (1992),474
752,1089,Reservoir Dogs (1992),474
753,1089,Reservoir Dogs (1992),477
754,1089,Reservoir Dogs (1992),477
755,1089,Reservoir Dogs (1992),477
756,1089,Reservoir Dogs (1992),477
757,1089,Reservoir Dogs (1992),477
758,1090,Platoon (1986),474
759,1093,"Doors, The (1991)",474
760,1093,"Doors, The (1991)",474
761,1093,"Doors, The (1991)",474
762,1096,Sophie's Choice (1982),474
763,1097,E.T. the Extra-Terrestrial (1982),474
764,1101,Top Gun (1986),289
765,1101,Top Gun (1986),474
766,1103,Rebel Without a Cause (1955),474
767,1103,Rebel Without a Cause (1955),474
768,1104,"Streetcar Named Desire, A (1951)",474
769,1120,"People vs. Larry Flynt, The (1996)",424
770,1124,On Golden Pond (1981),474
771,1125,"Return of the Pink Panther, The (1975)",474
772,1135,Private Benjamin (1980),474
773,1136,Monty Python and the Holy Grail (1975),424
774,1136,Monty Python and the Holy Grail (1975),424
775,1136,Monty Python and the Holy Grail (1975),474
776,1136,Monty Python and the Holy Grail (1975),474
777,1147,When We Were Kings (1996),474
778,1147,When We Were Kings (1996),474
779,1148,Wallace & Gromit: The Wrong Trousers (1993),474
780,1171,Bob Roberts (1992),474
781,1177,Enchanted April (1992),474
782,1178,Paths of Glory (1957),474
783,1178,Paths of Glory (1957),474
784,1179,"Grifters, The (1990)",474
785,1183,"English Patient, The (1996)",474
786,1185,My Left Foot (1989),474
787,1187,Passion Fish (1992),474
788,1188,Strictly Ballroom (1992),474
789,1188,Strictly Ballroom (1992),474
790,1189,"Thin Blue Line, The (1988)",474
791,1189,"Thin Blue Line, The (1988)",474
792,1193,One Flew Over the Cuckoo's Nest (1975),424
793,1193,One Flew Over the Cuckoo's Nest (1975),424
794,1193,One Flew Over the Cuckoo's Nest (1975),474
795,1196,Star Wars: Episode V - The Empire Strikes Back (1980),474
796,1196,Star Wars: Episode V - The Empire Strikes Back (1980),474
797,1196,Star Wars: Episode V - The Empire Strikes Back (1980),474
798,1196,Star Wars: Episode V - The Empire Strikes Back (1980),477
799,1196,Star Wars: Episode V - The Empire Strikes Back (1980),477
800,1196,Star Wars: Episode V - The Empire Strikes Back (1980),477
801,1196,Star Wars: Episode V - The Empire Strikes Back (1980),477
802,1196,Star Wars: Episode V - The Empire Strikes Back (1980),477
803,1196,Star Wars: Episode V - The Empire Strikes Back (1980),477
804,1196,Star Wars: Episode V - The Empire Strikes Back (1980),477
805,1197,"Princess Bride, The (1987)",474
806,1197,"Princess Bride, The (1987)",474
807,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),424
808,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),424
809,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),424
810,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),424
811,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),424
812,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),474
813,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),474
814,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),474
815,1200,Aliens (1986),424
816,1200,Aliens (1986),424
817,1200,Aliens (1986),424
818,1200,Aliens (1986),424
819,1200,Aliens (1986),424
820,1200,Aliens (1986),424
821,1200,Aliens (1986),424
822,1200,Aliens (1986),424
823,1200,Aliens (1986),474
824,1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",474
825,1203,12 Angry Men (1957),474
826,1203,12 Angry Men (1957),567
827,1203,12 Angry Men (1957),567
828,1203,12 Angry Men (1957),567
829,1203,12 Angry Men (1957),567
830,1203,12 Angry Men (1957),567
831,1203,12 Angry Men (1957),567
832,1203,12 Angry Men (1957),567
833,1203,12 Angry Men (1957),567
834,1204,Lawrence of Arabia (1962),474
835,1206,"Clockwork Orange, A (1971)",474
836,1207,To Kill a Mockingbird (1962),474
837,1207,To Kill a Mockingbird (1962),474
838,1208,Apocalypse Now (1979),474
839,1209,Once Upon a Time in the West (C'era una volta il West) (1968),474
840,1210,Star Wars: Episode VI - Return of the Jedi (1983),474
841,1210,Star Wars: Episode VI - Return of the Jedi (1983),474
842,1210,Star Wars: Episode VI - Return of the Jedi (1983),474
843,1212,"Third Man, The (1949)",474
844,1212,"Third Man, The (1949)",474
845,1212,"Third Man, The (1949)",474
846,1213,Goodfellas (1990),474
847,1214,Alien (1979),474
848,1217,Ran (1985),474
849,1219,Psycho (1960),424
850,1219,Psycho (1960),424
851,1219,Psycho (1960),424
852,1219,Psycho (1960),424
853,1219,Psycho (1960),474
854,1219,Psycho (1960),477
855,1219,Psycho (1960),477
856,1219,Psycho (1960),477
857,1219,Psycho (1960),477
858,1220,"Blues Brothers, The (1980)",474
859,1221,"Godfather: Part II, The (1974)",18
860,1221,"Godfather: Part II, The (1974)",18
861,1221,"Godfather: Part II, The (1974)",474
862,1222,Full Metal Jacket (1987),474
863,1222,Full Metal Jacket (1987),477
864,1223,"Grand Day Out with Wallace and Gromit, A (1989)",474
865,1224,Henry V (1989),474
866,1225,Amadeus (1984),474
867,1225,Amadeus (1984),474
868,1228,Raging Bull (1980),474
869,1230,Annie Hall (1977),474
870,1231,"Right Stuff, The (1983)",474
871,1231,"Right Stuff, The (1983)",474
872,1233,"Boot, Das (Boat, The) (1981)",474
873,1234,"Sting, The (1973)",474
874,1235,Harold and Maude (1971),474
875,1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",474
876,1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",474
877,1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",567
878,1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",567
879,1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",567
880,1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",567
881,1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",567
882,1240,"Terminator, The (1984)",424
883,1240,"Terminator, The (1984)",424
884,1240,"Terminator, The (1984)",424
885,1240,"Terminator, The (1984)",424
886,1240,"Terminator, The (1984)",424
887,1240,"Terminator, The (1984)",424
888,1240,"Terminator, The (1984)",424
889,1240,"Terminator, The (1984)",474
890,1242,Glory (1989),474
891,1243,Rosencrantz and Guildenstern Are Dead (1990),474
892,1244,Manhattan (1979),474
893,1245,Miller's Crossing (1990),474
894,1246,Dead Poets Society (1989),336
895,1246,Dead Poets Society (1989),474
896,1247,"Graduate, The (1967)",474
897,1249,"Femme Nikita, La (Nikita) (1990)",474
898,1250,"Bridge on the River Kwai, The (1957)",474
899,1252,Chinatown (1974),474
900,1253,"Day the Earth Stood Still, The (1951)",474
901,1254,"Treasure of the Sierra Madre, The (1948)",474
902,1257,Better Off Dead... (1985),474
903,1258,"Shining, The (1980)",424
904,1258,"Shining, The (1980)",424
905,1258,"Shining, The (1980)",424
906,1258,"Shining, The (1980)",424
907,1258,"Shining, The (1980)",424
908,1258,"Shining, The (1980)",424
909,1258,"Shining, The (1980)",424
910,1258,"Shining, The (1980)",424
911,1258,"Shining, The (1980)",474
912,1259,Stand by Me (1986),474
913,1260,M (1931),474
914,1260,M (1931),567
915,1260,M (1931),567
916,1260,M (1931),567
917,1260,M (1931),567
918,1260,M (1931),567
919,1260,M (1931),567
920,1262,"Great Escape, The (1963)",474
921,1263,"Deer Hunter, The (1978)",474
922,1266,Unforgiven (1992),474
923,1267,"Manchurian Candidate, The (1962)",474
924,1267,"Manchurian Candidate, The (1962)",474
925,1269,Arsenic and Old Lace (1944),474
926,1270,Back to the Future (1985),474
927,1272,Patton (1970),474
928,1274,Akira (1988),477
929,1274,Akira (1988),477
930,1274,Akira (1988),477
931,1276,Cool Hand Luke (1967),474
932,1277,Cyrano de Bergerac (1990),474
933,1278,Young Frankenstein (1974),474
934,1280,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),474
935,1281,"Great Dictator, The (1940)",474
936,1282,Fantasia (1940),474
937,1283,High Noon (1952),474
938,1284,"Big Sleep, The (1946)",474
939,1285,Heathers (1989),474
940,1288,This Is Spinal Tap (1984),327
941,1288,This Is Spinal Tap (1984),474
942,1288,This Is Spinal Tap (1984),474
943,1288,This Is Spinal Tap (1984),474
944,1291,Indiana Jones and the Last Crusade (1989),474
945,1291,Indiana Jones and the Last Crusade (1989),474
946,1292,Being There (1979),474
947,1293,Gandhi (1982),474
948,1296,"Room with a View, A (1986)",474
949,1299,"Killing Fields, The (1984)",474
950,1299,"Killing Fields, The (1984)",474
951,1301,Forbidden Planet (1956),474
952,1301,Forbidden Planet (1956),474
953,1302,Field of Dreams (1989),474
954,1303,"Man Who Would Be King, The (1975)",474
955,1304,Butch Cassidy and the Sundance Kid (1969),474
956,1307,When Harry Met Sally... (1989),474
957,1333,"Birds, The (1963)",474
958,1343,Cape Fear (1991),424
959,1343,Cape Fear (1991),424
960,1343,Cape Fear (1991),424
961,1343,Cape Fear (1991),424
962,1343,Cape Fear (1991),474
963,1344,Cape Fear (1962),474
964,1345,Carrie (1976),474
965,1345,Carrie (1976),474
966,1345,Carrie (1976),474
967,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",474
968,1350,"Omen, The (1976)",474
969,1353,"Mirror Has Two Faces, The (1996)",474
970,1354,Breaking the Waves (1996),474
971,1356,Star Trek: First Contact (1996),474
972,1357,Shine (1996),606
973,1358,Sling Blade (1996),474
974,1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),474
975,1363,"Preacher's Wife, The (1996)",474
976,1366,"Crucible, The (1996)",474
977,1367,101 Dalmatians (1996),474
978,1367,101 Dalmatians (1996),474
979,1372,Star Trek VI: The Undiscovered Country (1991),474
980,1374,Star Trek II: The Wrath of Khan (1982),474
981,1376,Star Trek IV: The Voyage Home (1986),474
982,1377,Batman Returns (1992),474
983,1380,Grease (1978),474
984,1381,Grease 2 (1982),474
985,1387,Jaws (1975),474
986,1389,Jaws 3-D (1983),474
987,1393,Jerry Maguire (1996),474
988,1394,Raising Arizona (1987),474
989,1396,Sneakers (1992),474
990,1398,In Love and War (1996),474
991,1407,Scream (1996),474
992,1407,Scream (1996),474
993,1408,"Last of the Mohicans, The (1992)",474
994,1408,"Last of the Mohicans, The (1992)",474
995,1411,Hamlet (1996),474
996,1413,"Whole Wide World, The (1996)",474
997,1416,Evita (1996),474
998,1423,Hearts and Minds (1996),474
999,1423,Hearts and Minds (1996),474
1000,1441,Benny & Joon (1993),474
1001,1441,Benny & Joon (1993),573
1002,1446,Kolya (Kolja) (1996),474
1003,1449,Waiting for Guffman (1996),474
1004,1466,Donnie Brasco (1997),474
1005,1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),474
1006,1485,Liar Liar (1997),474
1007,1496,Anna Karenina (1997),474
1008,1500,Grosse Pointe Blank (1997),474
1009,1500,Grosse Pointe Blank (1997),474
1010,1513,Romy and Michele's High School Reunion (1997),474
1011,1537,Shall We Dance? (Shall We Dansu?) (1996),474
1012,1542,Brassed Off (1996),474
1013,1544,"Lost World: Jurassic Park, The (1997)",474
1014,1545,Ponette (1996),474
1015,1569,My Best Friend's Wedding (1997),21
1016,1569,My Best Friend's Wedding (1997),21
1017,1569,My Best Friend's Wedding (1997),474
1018,1573,Face/Off (1997),474
1019,1580,Men in Black (a.k.a. MIB) (1997),474
1020,1586,G.I. Jane (1997),474
1021,1608,Air Force One (1997),474
1022,1610,"Hunt for Red October, The (1990)",474
1023,1617,L.A. Confidential (1997),474
1024,1625,"Game, The (1997)",424
1025,1625,"Game, The (1997)",424
1026,1625,"Game, The (1997)",424
1027,1625,"Game, The (1997)",424
1028,1625,"Game, The (1997)",424
1029,1625,"Game, The (1997)",424
1030,1625,"Game, The (1997)",474
1031,1625,"Game, The (1997)",537
1032,1635,"Ice Storm, The (1997)",474
1033,1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",474
1034,1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",474
1035,1645,The Devil's Advocate (1997),474
1036,1650,Washington Square (1997),474
1037,1653,Gattaca (1997),474
1038,1653,Gattaca (1997),567
1039,1653,Gattaca (1997),567
1040,1663,Stripes (1981),474
1041,1672,"Rainmaker, The (1997)",474
1042,1674,Witness (1985),474
1043,1680,Sliding Doors (1998),474
1044,1682,"Truman Show, The (1998)",474
1045,1683,"Wings of the Dove, The (1997)",474
1046,1704,Good Will Hunting (1997),424
1047,1704,Good Will Hunting (1997),567
1048,1704,Good Will Hunting (1997),567
1049,1711,Midnight in the Garden of Good and Evil (1997),474
1050,1717,Scream 2 (1997),474
1051,1717,Scream 2 (1997),474
1052,1717,Scream 2 (1997),474
1053,1719,"Sweet Hereafter, The (1997)",474
1054,1719,"Sweet Hereafter, The (1997)",474
1055,1721,Titanic (1997),474
1056,1721,Titanic (1997),537
1057,1726,"Postman, The (1997)",125
1058,1726,"Postman, The (1997)",125
1059,1732,"Big Lebowski, The (1998)",474
1060,1732,"Big Lebowski, The (1998)",599
1061,1732,"Big Lebowski, The (1998)",599
1062,1732,"Big Lebowski, The (1998)",599
1063,1732,"Big Lebowski, The (1998)",599
1064,1732,"Big Lebowski, The (1998)",599
1065,1732,"Big Lebowski, The (1998)",599
1066,1732,"Big Lebowski, The (1998)",599
1067,1732,"Big Lebowski, The (1998)",599
1068,1732,"Big Lebowski, The (1998)",599
1069,1732,"Big Lebowski, The (1998)",599
1070,1732,"Big Lebowski, The (1998)",599
1071,1732,"Big Lebowski, The (1998)",599
1072,1732,"Big Lebowski, The (1998)",599
1073,1732,"Big Lebowski, The (1998)",599
1074,1732,"Big Lebowski, The (1998)",599
1075,1732,"Big Lebowski, The (1998)",599
1076,1732,"Big Lebowski, The (1998)",599
1077,1732,"Big Lebowski, The (1998)",599
1078,1732,"Big Lebowski, The (1998)",599
1079,1732,"Big Lebowski, The (1998)",599
1080,1732,"Big Lebowski, The (1998)",599
1081,1732,"Big Lebowski, The (1998)",599
1082,1732,"Big Lebowski, The (1998)",599
1083,1732,"Big Lebowski, The (1998)",599
1084,1732,"Big Lebowski, The (1998)",599
1085,1732,"Big Lebowski, The (1998)",599
1086,1732,"Big Lebowski, The (1998)",599
1087,1732,"Big Lebowski, The (1998)",599
1088,1732,"Big Lebowski, The (1998)",599
1089,1732,"Big Lebowski, The (1998)",599
1090,1732,"Big Lebowski, The (1998)",599
1091,1735,Great Expectations (1998),474
1092,1748,Dark City (1998),474
1093,1777,"Wedding Singer, The (1998)",474
1094,1779,Sphere (1998),573
1095,1797,Everest (1998),474
1096,1801,"Man in the Iron Mask, The (1998)",573
1097,1810,Primary Colors (1998),474
1098,1834,"Spanish Prisoner, The (1997)",474
1099,1836,"Last Days of Disco, The (1998)",474
1100,1893,Beyond Silence (Jenseits der Stille) (1996),474
1101,1900,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",474
1102,1902,Dream for an Insomniac (1996),474
1103,1909,"X-Files: Fight the Future, The (1998)",474
1104,1912,Out of Sight (1998),474
1105,1913,Picnic at Hanging Rock (1975),474
1106,1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),567
1107,1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),567
1108,1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),567
1109,1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),567
1110,1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),567
1111,1917,Armageddon (1998),474
1112,1921,Pi (1998),424
1113,1921,Pi (1998),424
1114,1921,Pi (1998),424
1115,1921,Pi (1998),424
1116,1921,Pi (1998),474
1117,1921,Pi (1998),567
1118,1921,Pi (1998),567
1119,1921,Pi (1998),567
1120,1921,Pi (1998),567
1121,1921,Pi (1998),567
1122,1921,Pi (1998),567
1123,1921,Pi (1998),567
1124,1921,Pi (1998),567
1125,1921,Pi (1998),567
1126,1921,Pi (1998),567
1127,1921,Pi (1998),567
1128,1921,Pi (1998),567
1129,1923,There's Something About Mary (1998),327
1130,1923,There's Something About Mary (1998),424
1131,1923,There's Something About Mary (1998),424
1132,1923,There's Something About Mary (1998),424
1133,1931,Mutiny on the Bounty (1935),474
1134,1938,"Lost Weekend, The (1945)",474
1135,1940,Gentleman's Agreement (1947),474
1136,1940,Gentleman's Agreement (1947),474
1137,1942,All the King's Men (1949),474
1138,1942,All the King's Men (1949),474
1139,1942,All the King's Men (1949),474
1140,1945,On the Waterfront (1954),474
1141,1945,On the Waterfront (1954),474
1142,1947,West Side Story (1961),474
1143,1948,Tom Jones (1963),606
1144,1950,In the Heat of the Night (1967),474
1145,1951,Oliver! (1968),474
1146,1952,Midnight Cowboy (1969),474
1147,1953,"French Connection, The (1971)",474
1148,1953,"French Connection, The (1971)",474
1149,1954,Rocky (1976),474
1150,1954,Rocky (1976),474
1151,1955,Kramer vs. Kramer (1979),474
1152,1957,Chariots of Fire (1981),474
1153,1957,Chariots of Fire (1981),474
1154,1959,Out of Africa (1985),474
1155,1959,Out of Africa (1985),474
1156,1960,"Last Emperor, The (1987)",474
1157,1961,Rain Man (1988),474
1158,1962,Driving Miss Daisy (1989),474
1159,1975,Friday the 13th Part 2 (1981),474
1160,1976,Friday the 13th Part 3: 3D (1982),474
1161,1977,Friday the 13th Part IV: The Final Chapter (1984),474
1162,1978,Friday the 13th Part V: A New Beginning (1985),474
1163,1979,Friday the 13th Part VI: Jason Lives (1986),474
1164,1983,Halloween II (1981),474
1165,1984,Halloween III: Season of the Witch (1982),474
1166,1994,Poltergeist (1982),474
1167,1995,Poltergeist II: The Other Side (1986),474
1168,1996,Poltergeist III (1988),474
1169,1997,"Exorcist, The (1973)",474
1170,2006,"Mask of Zorro, The (1998)",474
1171,2006,"Mask of Zorro, The (1998)",474
1172,2011,Back to the Future Part II (1989),474
1173,2019,Seven Samurai (Shichinin no samurai) (1954),474
1174,2020,Dangerous Liaisons (1988),474
1175,2022,"Last Temptation of Christ, The (1988)",474
1176,2022,"Last Temptation of Christ, The (1988)",474
1177,2023,"Godfather: Part III, The (1990)",62
1178,2023,"Godfather: Part III, The (1990)",62
1179,2023,"Godfather: Part III, The (1990)",62
1180,2023,"Godfather: Part III, The (1990)",62
1181,2023,"Godfather: Part III, The (1990)",62
1182,2028,Saving Private Ryan (1998),474
1183,2054,"Honey, I Shrunk the Kids (1989)",474
1184,2058,"Negotiator, The (1998)",474
1185,2059,"Parent Trap, The (1998)",474
1186,2064,Roger & Me (1989),474
1187,2064,Roger & Me (1989),474
1188,2065,"Purple Rose of Cairo, The (1985)",474
1189,2066,Out of the Past (1947),474
1190,2070,Tender Mercies (1983),474
1191,2071,And the Band Played On (1993),474
1192,2071,And the Band Played On (1993),474
1193,2076,Blue Velvet (1986),474
1194,2076,Blue Velvet (1986),474
1195,2078,"Jungle Book, The (1967)",474
1196,2080,Lady and the Tramp (1955),474
1197,2085,101 Dalmatians (One Hundred and One Dalmatians) (1961),474
1198,2097,Something Wicked This Way Comes (1983),474
1199,2097,Something Wicked This Way Comes (1983),474
1200,2100,Splash (1984),474
1201,2108,L.A. Story (1991),474
1202,2114,"Outsiders, The (1983)",474
1203,2115,Indiana Jones and the Temple of Doom (1984),474
1204,2116,"Lord of the Rings, The (1978)",474
1205,2116,"Lord of the Rings, The (1978)",573
1206,2118,"Dead Zone, The (1983)",474
1207,2121,Cujo (1983),474
1208,2122,Children of the Corn (1984),474
1209,2124,"Addams Family, The (1991)",62
1210,2124,"Addams Family, The (1991)",62
1211,2124,"Addams Family, The (1991)",62
1212,2124,"Addams Family, The (1991)",62
1213,2124,"Addams Family, The (1991)",62
1214,2124,"Addams Family, The (1991)",62
1215,2138,Watership Down (1978),567
1216,2138,Watership Down (1978),567
1217,2139,"Secret of NIMH, The (1982)",474
1218,2145,Pretty in Pink (1986),474
1219,2145,Pretty in Pink (1986),474
1220,2146,St. Elmo's Fire (1985),356
1221,2160,Rosemary's Baby (1968),424
1222,2160,Rosemary's Baby (1968),424
1223,2160,Rosemary's Baby (1968),424
1224,2160,Rosemary's Baby (1968),424
1225,2160,Rosemary's Baby (1968),424
1226,2160,Rosemary's Baby (1968),474
1227,2167,Blade (1998),474
1228,2171,Next Stop Wonderland (1998),474
1229,2171,Next Stop Wonderland (1998),474
1230,2171,Next Stop Wonderland (1998),474
1231,2186,Strangers on a Train (1951),474
1232,2187,Stage Fright (1950),474
1233,2194,"Untouchables, The (1987)",474
1234,2194,"Untouchables, The (1987)",474
1235,2202,Lifeboat (1944),474
1236,2203,Shadow of a Doubt (1943),474
1237,2206,Suspicion (1941),474
1238,2208,"Lady Vanishes, The (1938)",474
1239,2243,Broadcast News (1987),474
1240,2247,Married to the Mob (1988),474
1241,2248,Say Anything... (1989),474
1242,2248,Say Anything... (1989),474
1243,2249,My Blue Heaven (1990),474
1244,2268,"Few Good Men, A (1992)",474
1245,2268,"Few Good Men, A (1992)",474
1246,2291,Edward Scissorhands (1990),474
1247,2295,"Impostors, The (1998)",474
1248,2296,"Night at the Roxbury, A (1998)",424
1249,2300,"Producers, The (1968)",474
1250,2302,My Cousin Vinny (1992),474
1251,2310,"Mighty, The (1998)",474
1252,2312,Children of a Lesser God (1986),474
1253,2313,"Elephant Man, The (1980)",474
1254,2324,Life Is Beautiful (La Vita è bella) (1997),474
1255,2324,Life Is Beautiful (La Vita è bella) (1997),567
1256,2324,Life Is Beautiful (La Vita è bella) (1997),567
1257,2324,Life Is Beautiful (La Vita è bella) (1997),567
1258,2324,Life Is Beautiful (La Vita è bella) (1997),567
1259,2324,Life Is Beautiful (La Vita è bella) (1997),567
1260,2324,Life Is Beautiful (La Vita è bella) (1997),567
1261,2324,Life Is Beautiful (La Vita è bella) (1997),567
1262,2329,American History X (1998),424
1263,2329,American History X (1998),474
1264,2329,American History X (1998),537
1265,2329,American History X (1998),537
1266,2329,American History X (1998),537
1267,2334,"Siege, The (1998)",474
1268,2335,"Waterboy, The (1998)",474
1269,2336,Elizabeth (1998),474
1270,2351,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",474
1271,2355,"Bug's Life, A (1998)",474
1272,2357,Central Station (Central do Brasil) (1998),474
1273,2360,"Celebration, The (Festen) (1998)",474
1274,2387,Very Bad Things (1998),125
1275,2387,Very Bad Things (1998),125
1276,2390,Little Voice (1998),474
1277,2391,"Simple Plan, A (1998)",474
1278,2393,Star Trek: Insurrection (1998),477
1279,2393,Star Trek: Insurrection (1998),477
1280,2393,Star Trek: Insurrection (1998),477
1281,2394,"Prince of Egypt, The (1998)",474
1282,2394,"Prince of Egypt, The (1998)",474
1283,2396,Shakespeare in Love (1998),474
1284,2410,Rocky III (1982),474
1285,2411,Rocky IV (1985),474
1286,2412,Rocky V (1990),474
1287,2420,"Karate Kid, The (1984)",474
1288,2421,"Karate Kid, Part II, The (1986)",474
1289,2422,"Karate Kid, Part III, The (1989)",474
1290,2423,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),474
1291,2424,You've Got Mail (1998),474
1292,2424,You've Got Mail (1998),474
1293,2431,Patch Adams (1998),474
1294,2431,Patch Adams (1998),573
1295,2442,Hilary and Jackie (1998),474
1296,2463,Ruthless People (1986),474
1297,2467,"Name of the Rose, The (Name der Rose, Der) (1986)",474
1298,2470,Crocodile Dundee (1986),474
1299,2471,Crocodile Dundee II (1988),474
1300,2491,Simply Irresistible (1999),474
1301,2494,"Last Days, The (1998)",474
1302,2494,"Last Days, The (1998)",474
1303,2502,Office Space (1999),474
1304,2502,Office Space (1999),474
1305,2505,8MM (1999),424
1306,2506,"Other Sister, The (1999)",474
1307,2517,Christine (1983),474
1308,2529,Planet of the Apes (1968),474
1309,2550,"Haunting, The (1963)",474
1310,2553,Village of the Damned (1960),474
1311,2554,Children of the Damned (1963),474
1312,2565,"King and I, The (1956)",474
1313,2571,"Matrix, The (1999)",424
1314,2571,"Matrix, The (1999)",424
1315,2571,"Matrix, The (1999)",474
1316,2571,"Matrix, The (1999)",537
1317,2571,"Matrix, The (1999)",537
1318,2572,10 Things I Hate About You (1999),474
1319,2579,Following (1998),184
1320,2579,Following (1998),184
1321,2579,Following (1998),184
1322,2579,Following (1998),184
1323,2579,Following (1998),184
1324,2579,Following (1998),184
1325,2579,Following (1998),474
1326,2581,Never Been Kissed (1999),474
1327,2583,Cookie's Fortune (1999),474
1328,2598,Pushing Tin (1999),474
1329,2600,eXistenZ (1999),474
1330,2612,Mildred Pierce (1945),474
1331,2616,Dick Tracy (1990),327
1332,2628,Star Wars: Episode I - The Phantom Menace (1999),474
1333,2628,Star Wars: Episode I - The Phantom Menace (1999),474
1334,2640,Superman (1978),474
1335,2641,Superman II (1980),474
1336,2642,Superman III (1983),474
1337,2648,Frankenstein (1931),474
1338,2660,"Thing from Another World, The (1951)",474
1339,2662,"War of the Worlds, The (1953)",573
1340,2664,Invasion of the Body Snatchers (1956),474
1341,2677,Buena Vista Social Club (1999),474
1342,2692,Run Lola Run (Lola rennt) (1998),474
1343,2693,Trekkies (1997),474
1344,2694,Big Daddy (1999),477
1345,2699,Arachnophobia (1990),474
1346,2700,"South Park: Bigger, Longer and Uncut (1999)",424
1347,2700,"South Park: Bigger, Longer and Uncut (1999)",424
1348,2700,"South Park: Bigger, Longer and Uncut (1999)",424
